,AttackID,SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
266,267,192.168.20.191,9.9.9.9,62686,443,2020-01-12 09:29:01,9.697774,2190,225.8250192260616,4847,499.80541926425593,128933.5849609375,359.07323063817705,219.90625,81.5,54,1.1563623087748316,0.462040151824007,1.632846863780257,11.999903525068436,3.46408769015284,2.14997646875,0.0533675,0.0,1.8157239275812,0.6206472413679401,1.6112212112567288,0.0002563367498593,0.0160105199746721,0.017000875,0.0156015,3.3e-05,0.2622104095707842,1.0597953737194274,0.9417468203649588,DoH
267,268,192.168.20.191,9.9.9.9,62695,443,2020-01-12 09:29:28,2.117901,1809,854.147573470148,4384,2069.9739978403145,159606.0416,399.5072484949428,247.72,78.0,54,1.274469992517408,0.4848973347287145,1.6127371568502455,0.6773612601618176,0.8230195988928924,0.47789868,0.035233,0.0,1.6135667264623976,0.5806650055999378,1.7221633650314592,0.0003011689289166,0.0173542193404562,0.0200055,0.015872,4.9e-05,0.7145524530217195,1.1499508913937295,0.8674724121094836,DoH
268,269,192.168.20.191,9.9.9.9,62698,443,2020-01-12 09:29:35,6.834159,1809,264.69972384312393,4475,654.7989299049085,159617.5104,399.5216019190953,251.36,78.0,54,1.3017568950009326,0.4939908106394863,1.5894398548659103,7.374823862724038,2.71566269310532,1.39985696,0.035265,0.0,1.5074684681545734,0.5154752700156897,1.9399572747099243,3.33773368888e-05,0.0057773122547503,0.0122333333333333,0.0156565,0.000121,-1.7775566815790396,2.0965343050955925,0.4722598573365431,DoH
269,270,192.168.20.191,9.9.9.9,62700,443,2020-01-12 09:29:36,4.379282,1790,408.7428030439693,999,228.11958672677395,14340.49826388889,119.75181945961778,116.20833333333331,64.0,60,1.307913321958473,0.4693735225650385,1.0304925303086507,3.057901383210748,1.7486856158871864,0.9719127916666666,0.051104,4.379208,1.5797158448052413,-1.94848929812044,1.799220702598723,2.94363093877e-05,0.0054255238814104,0.0132555714285714,0.015523,0.000248,-1.2537564782624004,2.39747749947972,0.4093013953148879,DoH
270,271,192.168.20.191,9.9.9.9,62701,443,2020-01-12 09:29:41,9.974916,9664,968.8302137080652,10477,1050.3346594597888,37336.17318338093,193.22570528628157,153.74809160305344,114.0,60,0.6171242828819749,0.4851740169050338,1.256768154138468,9.050004236926807,3.008322495499245,3.2184832671755723,2.361277,9.974842,0.8548348142109495,-2.2458891102707983,0.9347019219208939,0.0002601606737536,0.016129497008698,0.02179892,0.01577,0.005444,1.1213468089083278,1.0139758227538258,0.7399218405635724,DoH
271,272,192.168.20.191,9.9.9.9,62736,443,2020-01-12 09:29:51,19.852056,29355,1478.6881519979593,22665,1141.6953488343977,6524.104247762272,80.77192734955798,135.822454308094,114.0,60,0.8105212426213109,0.9387228557758184,0.5946875850611439,41.85687685014472,6.469689084503576,8.623085201044386,12.578303,0.0,-1.8340376549605553,1.3328438335156938,0.7502754447700457,0.0003240035216757,0.0180000978240601,0.01898976,0.015528,0.015528,0.5769568644298342,0.1923189548099448,0.9478844295062236,DoH
272,273,192.168.20.191,9.9.9.9,62847,443,2020-01-12 09:30:11,9.126765,15522,1700.7121362278967,14208,1556.7399839921375,30910.05848337163,175.81256634089507,149.39698492462313,114.0,60,0.6040009368156792,0.5084789260813426,1.1768146889282918,9.496415487448791,3.0816254619029864,3.6551103015075377,1.824811,0.0,1.7818187097700824,1.1860981636783363,0.8431005380691194,0.0003548839656906,0.0188383641989065,0.0181475348837209,0.01552,2.8e-05,0.4184336053774951,0.9618422646682172,1.038067391500391,DoH
273,274,192.168.20.191,9.9.9.9,62903,443,2020-01-12 09:30:24,6.560048,5546,845.4206432635858,7223,1101.0590166413415,57779.77202498358,240.3742332800743,163.7051282051282,114.0,60,0.6203467925018462,0.4314319666879403,1.4683366117821126,3.8900241429568503,1.9723144128046244,1.7287349102564102,0.8294905,0.033274,1.3678007995353352,0.8596301376946642,1.1409004359795605,0.001057606848246,0.0325208678888816,0.0270344375,0.0157545,0.000179,1.0405568699957504,0.8257909226703459,1.2029422801521819,DoH
274,275,192.168.20.191,9.9.9.9,62942,443,2020-01-12 09:30:35,15.854573,11915,751.5181897361726,12629,796.5525151639214,31678.615,177.98487295273156,153.4,114.0,60,0.6641013814212798,0.5247636973328894,1.1602664468887325,11.358127522767328,3.370182120118633,6.3793441875,5.9201255,5.513927,0.4087779275416443,0.256786475227498,0.5282960161833458,0.000135988303955,0.011661402315117,0.0157594705882352,0.01556,4.3e-05,0.0513155921162364,1.3477341886971457,0.7399615519967073,DoH
275,276,192.168.20.191,9.9.9.9,62990,443,2020-01-12 09:30:51,9.228307,8645,936.7915480055008,9326,1010.5862321225334,40771.59076630872,201.91976318901703,153.5982905982906,114.0,60,0.58832711527929,0.4635419986634654,1.314596421630126,4.528666938760332,2.1280664789334782,2.4865635555555556,1.959591,0.032699,0.7428892294093059,1.1530958171877024,0.8558262965685666,0.0002790969696076,0.0167061955455957,0.0176251481481481,0.01552,0.015492,0.3780300803500052,0.1276860517001738,0.9478612835008144,DoH
276,277,192.168.20.191,9.9.9.9,63035,443,2020-01-12 09:31:02,8.721448,9759,1118.9655662683535,10741,1231.5615480365188,37419.364821825606,193.4408561339243,158.91472868217053,114.0,60,0.6965652899779589,0.5113435220411204,1.2172619727451823,9.451383645654099,3.074310271533129,3.5458982945736435,2.133171,0.0,1.3785797494042105,1.1533963658148725,0.8670046392018081,6.59756581838e-05,0.0081225401312528,0.0165619629629629,0.015604,4.8e-05,0.3538165207495997,2.033103277560014,0.4904334196023185,DoH
277,278,192.168.20.191,9.9.9.9,63048,443,2020-01-12 09:31:04,7.818462,1755,224.468699854268,1207,154.37818844678148,16617.474480151228,128.90878356477975,128.7826086956522,66.0,54,1.461093812837876,0.5801203504342444,1.000979750840626,10.273488280187344,3.2052282727112194,1.7338809565217392,0.050409,0.0,1.5756805568463308,0.5409539692644401,1.8485861215876571,3.34515659166e-05,0.005783732870445,0.0129555,0.015698,8.1e-05,-1.4225242044013853,2.2259845481088583,0.4464306951059442,DoH
278,279,192.168.20.191,9.9.9.9,63081,443,2020-01-12 09:31:16,14.879543,5273,354.3791633923165,7251,487.3133536426488,58296.0664036818,241.44578356989751,160.56410256410257,81.5,60,0.982383308522932,0.4165080088672979,1.5037345191992977,25.99470794499932,5.0985005584975,6.632880833333333,5.6907425,0.0,0.5543620065490252,1.3009473583911906,0.7686706103440221,0.0001087838711835,0.0104299506798255,0.0172349375,0.0156355,0.000218,0.4600513125418009,1.6315453468936825,0.6051632435467528,DoH
279,280,192.168.20.191,9.9.9.9,63109,443,2020-01-12 09:31:34,6.673451,5616,841.5436031522521,7303,1094.336348614832,54225.709041950126,232.86414288582543,153.79761904761904,87.0,60,0.8605569524764095,0.4027997521868728,1.5140945895509976,3.69301187544294,1.9217210711866957,2.6577725119047617,2.396236,0.0,0.4082848169166277,1.383016792475269,0.7230570195827046,0.0002106059287654,0.0145122682157349,0.0174478888888888,0.015572,3.9e-05,0.3877868423465908,1.1995980662770014,0.8317492338558305,DoH
280,281,192.168.20.191,9.9.9.9,63141,443,2020-01-12 09:31:42,18.490715,3858,208.64525790376413,2413,130.49792828454713,8295.553252551019,91.07992782469154,111.98214285714286,72.0,60,1.3169359203083535,0.5707310501738302,0.8133433197548599,41.91436924542237,6.474130771418073,7.7053933571428574,8.573941,0.0,-0.4024699253952043,1.1901819146379542,0.8402076923712907,0.0002879711561875,0.0169697129082226,0.02232125,0.015636,0.000142,1.1818555863889697,1.3069902902867034,0.760249220282139,DoH
281,282,192.168.20.191,9.9.9.9,63150,443,2020-01-12 09:32:03,7.210489,9651,1338.466780824435,11044,1531.6575616438774,38013.63958740234,194.9708685609272,161.6796875,114.0,60,0.7336432542757083,0.5215122046205879,1.2059082471997429,2.110672991971432,1.4528155395546372,2.0874082109375,2.152697,0.061918,-0.1348184692789995,1.3941826445210084,0.6959901431556345,7.68277376899e-05,0.0087651433353931,0.0175267037037037,0.015679,0.015952,0.6324039321443116,0.17965521423308,0.5001022145162916,DoH
282,283,192.168.20.191,9.9.9.9,63174,443,2020-01-12 09:32:12,8.735719,7378,844.5784485512869,5471,626.2793022531976,8019.269899999998,89.55037632528408,128.49,110.0,60,0.6194278826758919,0.7648209065165281,0.6969443250469614,7.762307486613187,2.786091794362344,2.63153246,1.5549285,0.0,1.159262550693959,0.9445246798131004,1.0587335845982095,0.0001474119856053,0.0121413337655041,0.018495409090909,0.0156475,2.6e-05,0.703689350588616,1.52120100209947,0.6564512147758828,DoH
283,284,192.168.20.191,9.9.9.9,63202,443,2020-01-12 09:32:24,6.925717,9813,1416.8930090559577,10786,1557.3838780880017,36914.27749081727,192.13088635307253,156.0530303030303,114.0,60,0.6566309733108324,0.4999353936592832,1.2311897178797793,2.3390843460982933,1.5294065339530536,2.5251305454545454,2.8706435,0.0,-0.6777392672419306,1.6510525418822724,0.6056742439340882,0.0001327806889375,0.0115230503312924,0.01763225,0.0155615,0.015599,0.5391150625394515,0.1764506742176086,0.6535212653684295,DoH
284,285,192.168.20.191,9.9.9.9,63242,443,2020-01-12 09:32:32,8.367141,4041,482.9606672099825,6612,790.2340835417976,72505.9682880946,269.2693229614072,174.63934426229508,85.0,60,0.9986953947421174,0.4257423125720329,1.5418594481034298,11.662993601158776,3.4151125312584907,4.661156901639344,6.131076,5.789067,-1.291248020297868,-0.3302702584576366,0.7326748709225781,0.000175190608243,0.0132359589090876,0.0161195833333333,0.0155565,7e-05,0.1276258117453195,1.2125742791717142,0.8211104862566302,DoH
285,286,192.168.20.191,9.9.9.9,63264,443,2020-01-12 09:32:42,8.161531,5365,657.3521561089457,3415,418.4263957338397,8316.639786143905,91.1956127571053,131.044776119403,114.0,60,0.5607103983653531,0.7790372143079625,0.6959118513355415,8.557677252876909,2.9253507914226127,2.11087395522388,0.156505,0.142905,2.0042406137625575,0.6727292196867942,1.385848162171459,0.0002180428986835,0.0147662757215079,0.0178360625,0.015685,4.4e-05,0.4370220102690194,1.204911978860375,0.8278887630892694,DoH
286,287,192.168.20.191,9.9.9.9,63281,443,2020-01-12 09:32:53,7.3624,2136,290.1227860480278,1404,190.69868521134407,12913.167657550532,113.63611951114194,122.06896551724138,66.0,54,1.4802238696229992,0.5990081834021732,0.930917363226869,11.087991819000758,3.3298636336944427,2.645135,0.061753,0.0,2.3274664828845584,0.7943673648476874,1.2588633977828891,4.36768699375e-05,0.0066088478525004,0.01115225,0.015446,5.4e-05,-1.949091624968544,1.6793017856812915,0.5926021970903149,DoH
287,288,192.168.20.191,9.9.9.9,63296,443,2020-01-12 09:33:21,9.866517,24268,2459.6319045515247,21061,2134.5931902818393,18861.95368366285,137.3388280263919,146.2225806451613,114.0,60,0.7038631632775225,0.6278092065019821,0.9392450018350612,10.534589445263226,3.2457032281561458,5.042052674193548,5.55876,0.0,-0.4775920250416625,1.5534546197736914,0.6437265609636416,0.000313244883492,0.0176987254764884,0.0204716101694915,0.015549,0.000485,0.834400789372809,1.129268330425398,0.8645497510921005,DoH
288,289,192.168.20.191,9.9.9.9,63410,443,2020-01-12 09:33:31,9.891816,9229,932.9934968462818,10263,1037.5243534655317,40728.22888888888,201.8123605949073,162.43333333333334,114.0,60,0.7199757218620367,0.5075671927694514,1.2424319347111057,9.680996104473648,3.111429913154665,2.61652255,1.8061635,0.0,0.7813375900648655,0.8409389325910026,1.1891469894477558,0.0048977785823275,0.0699841309321441,0.04368965,0.015571,3.9e-05,1.2053582558850457,0.6237221126932786,1.6018469118462653,DoH
289,290,192.168.20.191,9.9.9.9,63452,443,2020-01-12 09:33:41,9.874099,3749,379.68021183502407,5828,590.2310681713844,83795.52773668639,289.47457183090603,184.17307692307693,87.0,54,1.007063345582973,0.4496874323010187,1.5717529221266693,14.267445280873668,3.7772271947651848,2.950125057692308,0.8613315,0.0,1.658989610622688,0.781029285657175,1.2803617205705393,0.0001633043410532,0.0127790586919872,0.0160111538461538,0.01562,2.4e-05,0.091826915169998,1.2510431504769723,0.7981347762177041,DoH
290,291,192.168.20.191,9.9.9.9,63470,443,2020-01-12 09:33:51,9.344005,6124,655.393484913589,8040,860.4447450531117,51377.98623354668,226.66712649510225,155.64835164835165,85.0,60,0.9350498160995332,0.4219771659319923,1.4562770764652857,8.86231065986442,2.9769633286059167,4.799476725274725,5.38522,0.0,-0.5902759390048375,1.6122055247224942,0.620268312361805,0.0003713397735619,0.0192701783479547,0.0172597272727272,0.0155525,2.2e-05,0.2657827927537273,0.8945286837242388,1.1164822041194271,DoH
291,292,192.168.20.191,9.9.9.9,63501,443,2020-01-12 09:34:02,8.747683,9140,1044.8481043494603,10112,1155.9632419236043,38925.420317119046,197.2952617705733,157.8032786885246,114.0,60,0.6660567257737032,0.4957203625206978,1.250260852691146,4.063930377096905,2.015919238733761,2.9867506311475407,3.009292,0.0,-0.0335450474691898,1.4815824829488602,0.6749539843435886,0.000551222977889,0.0234781382969147,0.0188677307692307,0.015572,3.9e-05,0.4211233523993507,0.8019686455167134,1.2443541082959764,DoH
292,293,192.168.20.191,9.9.9.9,63539,443,2020-01-12 09:34:13,7.364595,5184,703.908361559597,7058,958.3690617067197,61992.110339506165,248.9821486362148,170.02777777777777,114.0,54,0.6750818653224737,0.4660084203358078,1.4643615995595056,4.95445652969946,2.225860851378509,2.5564851111111113,2.7295085,0.0,-0.233199737685848,1.148537703750817,0.8706723312036404,0.0001250284443555,0.0111816118853927,0.0166233333333333,0.015626,0.000212,0.2675821724691276,1.4677072949359435,0.6726455916618836,DoH
293,294,192.168.20.191,9.9.9.9,63561,443,2020-01-12 09:34:22,8.30134,22825,2749.5560957628527,19235,2317.095794172989,18244.44283145476,135.07199129151374,139.27152317880794,114.0,60,0.561290085468571,0.5868835013154085,0.9698464424640312,3.5006320217382965,1.870997600676788,4.492958284768212,4.6374715,0.033723,-0.2317157678548288,2.3833463405592785,0.4164288831747546,0.0003121872607952,0.0176688217149651,0.0173634848484848,0.0155105,0.015544,0.3146194259658078,0.1029771468543244,1.0175849991602908,DoH
294,295,192.168.20.191,9.9.9.9,63581,443,2020-01-12 09:34:33,7.827443,7343,938.1096738743418,8690,1110.1965226703023,46001.12185079894,214.478721207487,158.74257425742573,114.0,60,0.6258323530492571,0.4603840124629521,1.351110262705432,5.816027314097181,2.411644110165756,3.826032257425743,4.067609,0.0,-0.3005129258781721,1.586482948001301,0.6303250855988274,0.0004346886110068,0.0208491872984728,0.0218615714285714,0.015534,3.6e-05,0.9104774212040724,1.04683080045859,0.9536911546635004,DoH
295,296,192.168.20.191,9.9.9.9,63618,443,2020-01-12 09:34:41,9.427318,13557,1438.0548104985955,11515,1221.4502576448572,30577.743124529392,174.86492822898876,150.1317365269461,114.0,60,0.6198796446986375,0.515436328140752,1.1647432599809,12.459269076881112,3.5297689835003525,4.0675973892215564,6.066226,0.033209,-1.698662394157425,1.1429610289171928,0.867777374637333,0.0013994000787288,0.0374085562235284,0.0238709333333333,0.0152485,4.4e-05,0.6914808431909096,0.6369380628046578,1.5671174520558524,DoH
296,297,192.168.20.191,9.9.9.9,63666,443,2020-01-12 09:34:52,19.036696,10309,541.5330475414431,10116,531.394733623944,33572.352458247326,183.22759742529868,139.8972602739726,89.0,60,0.833344883453868,0.436054728636315,1.309729704973983,51.22065826578136,7.156860922623923,8.21083602739726,8.8968005,0.835036,-0.2875413452988733,1.0305914991419265,0.8716360792912539,0.000356004679262,0.0188680862639008,0.0186171851851851,0.015653,0.000272,0.4713014044550533,0.972286480387994,1.0134768535747976,DoH
297,298,192.168.20.191,9.9.9.9,63681,443,2020-01-12 09:35:05,6.708053,1809,269.6758657094689,4475,667.1086230237,159617.51039999994,399.52160191909513,251.36,78.0,54,1.3017568950009328,0.4939908106394864,1.58943985486591,7.102947656800858,2.6651355794407263,1.37475832,0.035515,0.0,1.5075142859498023,0.5158305380803517,1.938621167566912,6.51120296e-06,0.0025517058921435,0.0145428,0.015791,0.009442,-1.4674888714758565,1.998976455595804,0.1754618018637077,DoH
298,299,192.168.20.191,9.9.9.9,63705,443,2020-01-12 09:35:13,7.716418,7908,1024.8278411045123,5584,723.6518291258974,7128.003075740104,84.42750189209737,132.27450980392155,114.0,60,0.6493562901083106,0.8560541077751189,0.6382749179509288,4.618062516364372,2.1489677792755226,3.0424996862745095,2.4874325,0.0,0.7748843769937376,1.415795860513191,0.706316516307319,4.837508709e-05,0.0069552201323897,0.0143631,0.0155735,5.4e-05,-0.5220826847866195,2.057318061489375,0.4842422688966707,DoH
299,300,192.168.20.191,9.9.9.9,63739,443,2020-01-12 09:35:19,2.876363,1809,628.91922890122,4582,1592.9839175375291,154757.53994082837,393.3923486048354,245.80769230769232,81.5,54,1.253006263775152,0.487573520400022,1.600406988534771,1.246136527846096,1.1163048543503231,0.5858825,0.042794,0.0,1.4595166308295004,0.5248409497788818,1.9053391325911309,5.75356592343e-05,0.0075852263799029,0.008170375,0.008902,5.1e-05,-0.2893618318123412,1.070419601649902,0.92838166912815,DoH
300,301,192.168.20.191,9.9.9.9,63748,443,2020-01-12 09:35:21,19.417055,16382,843.6912806808242,13804,710.9214038895188,8117.374462809917,90.09647308751836,137.20909090909092,114.0,60,0.7728079728452619,0.8569601923716945,0.6566363240990537,20.10694448974332,4.48407677116966,5.922931195454545,4.6324165,1.211722,0.8633982609877917,1.0506531078471342,0.7570705488881737,0.0009118657880616,0.0301971155586366,0.0222172790697674,0.015591,0.01581,0.6583025180236727,0.2121818243641784,1.3591725370064736,DoH
301,302,192.168.20.191,9.9.9.9,63828,443,2020-01-12 09:35:41,9.671383,12092,1250.2865412320036,12929,1336.8305236179767,31451.556203322663,177.3458660452018,154.4506172839506,114.0,60,0.6842665947506311,0.5325786238506236,1.1482366931506611,8.513449284780226,2.9177815690658244,5.994240388888889,7.1255595,4.269423,-1.1631978792778392,0.5911399973100514,0.4867641902507472,0.0001070637332011,0.0103471606347394,0.0162636363636363,0.015564,2.8e-05,0.2028487973659395,1.5690909744966155,0.6362144604926443,DoH
302,303,192.168.20.191,9.9.9.9,63891,443,2020-01-12 09:35:51,9.954799,3368,338.3292821884199,5689,571.4831610361997,86958.4404,294.88716553963485,181.14,81.5,60,1.0136758561634418,0.410801195020873,1.6279516701978296,16.192999452796073,4.024052615560098,4.26254608,3.2711975,0.0,0.7390673095326933,1.059266984610912,0.9440490589511936,0.000164780978876,0.0128367043619471,0.0178801818181818,0.015631,0.015796,0.5256446876308635,0.1623611294157495,0.7179291850876983,DoH
303,304,192.168.20.191,9.9.9.9,63908,443,2020-01-12 09:36:02,8.650136,5165,597.1004386520628,6915,799.4093965690249,61195.70163257647,247.37764982426455,165.4794520547945,114.0,60,0.6243019782672181,0.4263903878532535,1.4949146057261022,12.289031353234892,3.50557147313172,4.527082383561644,5.101428,8.650039,-0.4915138266388803,-1.176115406015411,0.7743555729979317,0.0002595909172899,0.0161118253866512,0.0222563076923076,0.015643,0.014422,1.2313889085069487,0.4862458166160645,0.7239217577954277,DoH
304,305,192.168.20.191,9.9.9.9,63946,443,2020-01-12 09:36:15,5.409951,2749,508.13768923230543,5210,963.0401458349622,102218.34523809524,319.71603844364023,189.5,72.0,60,1.1025408725691406,0.4050469304899396,1.6871558756920328,4.685332664167012,2.164562926820796,1.9943375,0.2403945,0.064719,2.4308967574014195,0.8914587218003078,1.0853543729788946,3.759108145e-05,0.0061311566160064,0.0119255,0.015519,0.00011,-1.7583142423495728,1.927124152913258,0.5141215559940026,DoH
305,306,192.168.20.191,9.9.9.9,63949,443,2020-01-12 09:36:24,7.006303,2844,405.92021212899294,1811,258.481541549088,11354.378858024693,106.55692778052814,129.30555555555554,87.0,54,1.19106912436583,0.7067166548819797,0.8240707626421082,10.159411823826767,3.1873832251279053,2.8026286944444445,0.307263,0.0,2.3486655210820864,0.8792882739514257,1.137283448016552,4.19931753333e-05,0.0064802141425521,0.0121613333333333,0.015604,1e-06,-1.593774491522034,1.8765326370131463,0.5328539202844137,DoH
306,307,192.168.20.191,9.9.9.9,63965,443,2020-01-12 09:36:32,8.421179,6397,759.6323507670363,7588,901.061478446189,51930.34594524794,227.88230722293457,158.92045454545453,110.0,60,0.6440226335464854,0.4340857162231635,1.4339394376559345,5.756125202694917,2.3991926147549965,2.3805283068181815,2.1042545,0.0,0.3454584743873029,0.992220587950284,1.0078404057970483,0.0002463366778956,0.0156951163708872,0.0235730952380952,0.015674,0.000125,1.5098509086712917,1.4939739651493753,0.6658063445789314,DoH
307,308,192.168.20.191,9.9.9.9,63986,443,2020-01-12 09:36:46,4.919009,5130,1042.8929892179501,7313,1486.6815653315537,64129.64102040818,253.23830875364845,177.75714285714287,114.0,54,0.7553021085664351,0.488698346890061,1.4246308456767172,2.815979975245058,1.6780881905445428,1.9244213571428568,1.771477,0.0,0.2734260773742047,1.1467939337076074,0.8719962415278745,0.0001212935440888,0.0110133348305083,0.0168093333333333,0.015596,4e-05,0.3305084296462798,1.5226390181909384,0.6551916493123883,DoH
308,309,192.168.20.191,9.9.9.9,64006,443,2020-01-12 09:36:51,9.930332,17290,1741.130105217026,16609,1672.552337625771,24040.97923950617,155.05153736582614,150.66222222222223,114.0,60,0.7093555377472065,0.5847231427851968,1.0291334820292894,3.352313307960181,1.8309323602908385,1.9968897066666664,1.59968,0.0,0.6508318635051668,1.0906408942105683,0.9168920818101391,0.0005756515080458,0.0239927386524723,0.0191903260869565,0.0155345,0.015548,0.4571165642959816,0.1518095178593209,1.2502517437043443,DoH
309,310,192.168.20.191,9.9.9.9,64061,443,2020-01-12 09:37:03,13.229591,45988,3476.1467682561006,37761,2854.283250328752,7300.062424647955,85.44040276501484,145.39756944444446,114.0,60,1.1024375504454238,0.9994986760457087,0.5876329507534245,10.36462905973604,3.2194143970194395,6.587367824652778,5.9936215,0.0,0.5532804275235332,2.0461385246805808,0.4887254640572823,0.0005277010121566,0.0229717437770117,0.0188582736842105,0.015477,9.9e-05,0.4415781906283801,0.816623843026811,1.2181254849559884,DoH
310,311,192.168.20.191,9.9.9.9,64269,443,2020-01-12 09:37:17,4.641041,4380,943.7537828258787,6806,1466.4813346833178,69022.1396484375,262.72064945191784,174.78125,97.5,60,0.8824725063814642,0.4368946645018356,1.503139778734377,3.4701837941212332,1.86284293329342,1.76839178125,0.870586,0.0,1.4458638973862186,0.9492973077035354,1.0534107617129145,3.95406347142e-05,0.006288134438312,0.011828,0.0154175,3.4e-05,-1.7125110961989345,1.875596031812252,0.5316312511254673,DoH
311,312,192.168.20.191,9.9.9.9,64313,443,2020-01-12 09:37:24,2.567491,1802,701.8525089279768,4238,1650.6386974676834,159267.44,399.0832494605605,241.6,78.0,54,1.2298185921444025,0.4700773591815198,1.6518346418069558,0.9996685806580096,0.9998342765968816,0.57266652,0.04584,0.033158,1.5807415258651167,0.5395979440075965,1.7459275890563353,0.0002309907961388,0.0151983813657536,0.0225438333333333,0.015747,0.015554,1.3416231313911917,0.4599064311600597,0.6741702327652211,DoH
312,313,192.168.20.191,9.9.9.9,64314,443,2020-01-12 09:37:29,7.963331,6743,846.7562129465672,8025,1007.7441211472936,49250.35038478949,221.92419963760037,157.10638297872342,114.0,60,0.5827176538085839,0.4375655432679132,1.4125727766748666,10.147514412506569,3.1855163494332546,3.6093245,2.5054865,2.254971,1.0395532895598425,0.4251598018766903,0.8825796487495803,0.0001817209346666,0.0134803907460676,0.0187016666666666,0.0156345,0.00089,0.682584071436071,1.3213019564631294,0.7208122669673467,DoH
313,314,192.168.20.191,9.9.9.9,64357,443,2020-01-12 09:37:37,9.661072,11807,1222.1211062292052,12178,1260.5226417937884,32795.825476471575,181.09617742092615,155.74675324675326,114.0,60,0.6915676604766805,0.5287066497500209,1.1627605304491404,5.577841961034259,2.3617455326588974,2.384477707792208,2.0175645,0.0,0.4660703738634323,1.0096251585189695,0.9904666019485004,0.000158482095063,0.0125889671960419,0.0166423793103448,0.015492,5.6e-05,0.2741398779813758,1.3175329677211085,0.7564403479385126,DoH
314,315,192.168.20.191,9.9.9.9,64435,443,2020-01-12 09:37:51,5.994709,3552,592.5225060966262,2868,478.4218883685597,9907.594674556214,99.53690106968476,123.46153846153848,72.0,60,1.551028952333289,0.6375679549949992,0.8062178902840511,2.705054171404693,1.6447048888492712,1.3567448653846153,1.443075,0.060555,-0.1574692247843673,0.7880987490050592,1.2122433117762519,0.00019566501969,0.0139880313014376,0.0181759,0.0156495,5.9e-05,0.5418346468256059,1.2951715369794727,0.7695922238479342,DoH
315,316,192.168.20.191,9.9.9.9,64446,443,2020-01-12 09:37:58,8.99106,4349,483.70270023779176,3140,349.2357964466926,8464.714099895942,92.00388089584015,120.79032258064515,81.5,60,1.281152127434495,0.6607365035988795,0.7616825498120029,6.90712869377737,2.6281416806894886,3.7026504032258063,4.527889,0.0,-0.942002407447486,1.4088473351461106,0.7098001146421522,0.0004867956907455,0.0220634469370849,0.0180581538461538,0.015549,3.7e-05,0.3411734150120101,0.8167877801479575,1.2217996991859803,DoH
316,317,192.168.20.191,9.9.9.9,64468,443,2020-01-12 09:38:09,7.561669,4469,591.0070911593724,6237,824.8179072635949,72347.74555555554,268.975362357885,178.43333333333334,110.0,54,0.7632669334481209,0.4626198185682473,1.507427773348879,4.787257276141683,2.187980181843904,2.1156503166666663,1.8270635,0.0,0.395689347272966,0.9669421753554084,1.0341880057434052,0.0001450012017955,0.0120416444805331,0.0171797333333333,0.015665,2.6e-05,0.3773737056717012,1.4245341125179751,0.7009215013348981,DoH
317,318,192.168.20.191,9.9.9.9,64487,443,2020-01-12 09:38:17,9.13336,6057,663.1732462095001,7891,863.9755796333442,58809.91764140365,242.50756202931828,176.5569620253165,114.0,54,0.7738764288647654,0.505373774738207,1.3735372383364026,5.324069825258452,2.307394596781932,2.2857395063291137,2.409637,0.034322,-0.1610875233612182,0.9757401310851262,1.009473997536839,0.00252253782656,0.0502248725887881,0.0319822,0.015788,0.015387,0.9673016076669008,0.3304179611538648,1.5704008038467685,DoH
318,319,192.168.20.191,9.9.9.9,64504,443,2020-01-12 09:38:31,5.594381,11991,2143.4006729252083,11946,2135.356887562717,32281.817212008773,179.67141456561413,155.43506493506493,114.0,213,0.6918473654015777,-0.320390058730867,1.155925882236896,2.9194038554414736,1.7086263065519836,2.8986341623376624,3.2551955,0.06118,-0.6260491301609657,1.66066397986325,0.5894591075867357,0.0007583518467125,0.0275381888785842,0.0222017878787878,0.015577,0.002561,0.7217019145300232,0.7132200292976432,1.2403590660775063,DoH
319,320,192.168.20.191,9.9.9.9,64558,443,2020-01-12 09:38:37,9.74358,16344,1677.4122037279933,13037,1338.0092327460748,7906.029138839295,88.91585426030217,137.93896713615024,114.0,60,0.8076951181080252,0.8765474704655374,0.6446028711563379,6.427217594200509,2.535195770389441,2.2944328122065727,0.898197,0.133509,1.65222247746819,0.8523696029496868,1.1049335403948153,0.000203256941144,0.0142568208638547,0.0150815263157894,0.015352,2.8e-05,-0.0569145856835986,1.055882406010627,0.9453168442857603,DoH
